,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
74,4.679413604736328,0.7101095246763454,0.41858644485473634,0.003237755313915807,balanced_subsample,gini,100,sqrt,500,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 500}",0.7076566125290024,0.7560975609756098,0.7142857142857143,0.7073170731707317,0.7386759581881533,0.7248065838298423,0.01940194830684411,157
75,7.935517930984497,0.04597691693441414,0.7084140777587891,0.07909088373440636,balanced_subsample,gini,100,sqrt,1000,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'sqrt', 'n_estimators': 1000}",0.7111368909512761,0.7514518002322881,0.7166085946573751,0.7084785133565621,0.7386759581881533,0.7252703514771309,0.016863719134979693,151
76,0.11825728416442871,0.001477076984278512,0.10986499786376953,0.0015471277948363848,balanced_subsample,gini,100,log2,10,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'log2', 'n_estimators': 10}",0.7146171693735499,0.7305458768873403,0.7038327526132404,0.6910569105691057,0.7154471544715447,0.7110999727829561,0.013144950960964383,211
77,0.8526700973510742,0.02742350812398587,0.11176462173461914,0.0021604614054769075,balanced_subsample,gini,100,log2,100,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'log2', 'n_estimators': 100}",0.7146171693735499,0.7468060394889663,0.710801393728223,0.7038327526132404,0.7421602787456446,0.7236435267899248,0.0174254663110351,163
78,4.058666944503784,0.09141831453684504,0.37705087661743164,0.08620747094564897,balanced_subsample,gini,100,log2,500,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'log2', 'n_estimators': 500}",0.7076566125290024,0.7560975609756098,0.7142857142857143,0.7073170731707317,0.7386759581881533,0.7248065838298423,0.01940194830684411,157
79,8.945326089859009,0.15177971420921071,0.8807308197021484,0.046160944977217025,balanced_subsample,gini,100,log2,1000,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 100, 'max_features': 'log2', 'n_estimators': 1000}",0.7111368909512761,0.7514518002322881,0.7166085946573751,0.7084785133565621,0.7386759581881533,0.7252703514771309,0.016863719134979693,151
80,0.11876697540283203,0.0017920648173634546,0.11425814628601075,0.003270546149119862,balanced_subsample,gini,100,,10,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 100, 'max_features': None, 'n_estimators': 10}",0.7122969837587007,0.743321718931475,0.7166085946573751,0.6945412311265969,0.7409988385598142,0.7215534734067924,0.018394425234906725,172
81,1.0046574115753173,0.03448350423975604,0.11533823013305664,0.002092082966586612,balanced_subsample,gini,100,,100,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 100, 'max_features': None, 'n_estimators': 100}",0.7296983758700696,0.7502903600464577,0.7247386759581882,0.710801393728223,0.7398373983739838,0.7310732407953845,0.013409495733444814,94
82,5.293912935256958,0.35496784926100844,0.430509090423584,0.07414108428599459,balanced_subsample,gini,100,,500,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 100, 'max_features': None, 'n_estimators': 500}",0.7273781902552204,0.7549361207897793,0.7317073170731707,0.7154471544715447,0.7386759581881533,0.7336289481555738,0.013059940105889333,67
83,11.700156021118165,0.08098328793512287,0.6164478302001953,0.0018360903074762433,balanced_subsample,gini,100,,1000,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 100, 'max_features': None, 'n_estimators': 1000}",0.7238979118329466,0.7526132404181185,0.7259001161440186,0.7142857142857143,0.7398373983739838,0.7313068762109564,0.01342070583064469,88
84,0.16639556884765624,0.042946835539892356,0.1318880558013916,0.006157634087397085,balanced_subsample,gini,500,sqrt,10,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 500, 'max_features': 'sqrt', 'n_estimators': 10}",0.7146171693735499,0.7305458768873403,0.7038327526132404,0.6910569105691057,0.7154471544715447,0.7110999727829561,0.013144950960964383,211
85,1.1420382022857667,0.08027308760618972,0.19762282371520995,0.050651655604588355,balanced_subsample,gini,500,sqrt,100,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 500, 'max_features': 'sqrt', 'n_estimators': 100}",0.7146171693735499,0.7468060394889663,0.710801393728223,0.7038327526132404,0.7421602787456446,0.7236435267899248,0.0174254663110351,163
86,4.496359395980835,0.6979129478067028,0.40550990104675294,0.04659120782276222,balanced_subsample,gini,500,sqrt,500,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 500, 'max_features': 'sqrt', 'n_estimators': 500}",0.7076566125290024,0.7560975609756098,0.7142857142857143,0.7073170731707317,0.7386759581881533,0.7248065838298423,0.01940194830684411,157
87,7.84666862487793,0.07044013165285329,0.6580621719360351,0.05096684817651328,balanced_subsample,gini,500,sqrt,1000,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 500, 'max_features': 'sqrt', 'n_estimators': 1000}",0.7111368909512761,0.7514518002322881,0.7166085946573751,0.7084785133565621,0.7386759581881533,0.7252703514771309,0.016863719134979693,151
88,0.13658809661865234,0.04058663836820748,0.10839238166809081,0.000572171520231227,balanced_subsample,gini,500,log2,10,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 500, 'max_features': 'log2', 'n_estimators': 10}",0.7146171693735499,0.7305458768873403,0.7038327526132404,0.6910569105691057,0.7154471544715447,0.7110999727829561,0.013144950960964383,211
89,0.848657751083374,0.019360827406702513,0.1106799602508545,0.0025840607018440325,balanced_subsample,gini,500,log2,100,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 500, 'max_features': 'log2', 'n_estimators': 100}",0.7146171693735499,0.7468060394889663,0.710801393728223,0.7038327526132404,0.7421602787456446,0.7236435267899248,0.0174254663110351,163
90,3.920221757888794,0.051705709431954155,0.3350121021270752,0.08103464464670261,balanced_subsample,gini,500,log2,500,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 500, 'max_features': 'log2', 'n_estimators': 500}",0.7076566125290024,0.7560975609756098,0.7142857142857143,0.7073170731707317,0.7386759581881533,0.7248065838298423,0.01940194830684411,157
91,8.7430588722229,0.12762832101106766,0.8352716445922852,0.004164261228018036,balanced_subsample,gini,500,log2,1000,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 500, 'max_features': 'log2', 'n_estimators': 1000}",0.7111368909512761,0.7514518002322881,0.7166085946573751,0.7084785133565621,0.7386759581881533,0.7252703514771309,0.016863719134979693,151
